trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
21008014,2018-10-02 13:32:44,2018-10-02 13:37:35,4633,291.0,18,Wacker Dr & Washington St,44.0,State St & Randolph St,Subscriber,Male,1980.0
21008015,2018-10-02 13:32:56,2018-10-02 13:41:46,6379,530.0,237,MLK Jr Dr & 29th St,148.0,State St & 33rd St,Subscriber,Male,1995.0
21008016,2018-10-02 13:33:05,2018-10-02 14:18:18,5723,"2,713.0",267,Lake Park Ave & 47th St,336.0,Cottage Grove Ave & 47th St,Subscriber,Female,1997.0
21008017,2018-10-02 13:33:06,2018-10-02 13:36:35,5923,209.0,286,Franklin St & Quincy St,174.0,Canal St & Madison St,Subscriber,Male,1969.0
21008018,2018-10-02 13:33:15,2018-10-02 13:42:20,5930,545.0,51,Clark St & Randolph St,110.0,Dearborn St & Erie St,Subscriber,Male,1987.0
21008020,2018-10-02 13:33:27,2018-10-02 13:37:56,6030,269.0,106,State St & Pearson St,46.0,Wells St & Walton St,Subscriber,Male,1970.0
21008021,2018-10-02 13:33:38,2018-10-02 13:48:23,3378,885.0,140,Dearborn Pkwy & Delaware Pl,75.0,Canal St & Jackson Blvd,Subscriber,Male,1955.0
21008022,2018-10-02 13:33:40,2018-10-02 13:38:19,3741,279.0,272,Indiana Ave & 31st St,184.0,State St & 35th St,Subscriber,Male,1989.0
21008023,2018-10-02 13:33:40,2018-10-02 13:34:51,255,71.0,52,Michigan Ave & Lake St,52.0,Michigan Ave & Lake St,Customer,Male,1995.0
21008024,2018-10-02 13:33:41,2018-10-02 13:39:01,6196,320.0,5,State St & Harrison St,49.0,Dearborn St & Monroe St,Subscriber,Male,1989.0
21008025,2018-10-02 13:33:47,2018-10-02 13:54:53,1426,"1,266.0",94,Clark St & Armitage Ave,35.0,Streeter Dr & Grand Ave,Subscriber,Male,1997.0
21008026,2018-10-02 13:33:49,2018-10-02 13:56:01,2837,"1,332.0",17,Honore St & Division St,141.0,Clark St & Lincoln Ave,Subscriber,Male,1988.0
21008028,2018-10-02 13:34:04,2018-10-02 13:42:09,5288,485.0,237,MLK Jr Dr & 29th St,148.0,State St & 33rd St,Subscriber,Male,1987.0
21008029,2018-10-02 13:34:16,2018-10-02 13:45:55,2508,699.0,313,Lakeview Ave & Fullerton Pkwy,331.0,Halsted St & Clybourn Ave (*),Subscriber,Male,1993.0
21008030,2018-10-02 13:34:29,2018-10-02 13:40:59,591,390.0,299,Halsted St & Roscoe St,229.0,Southport Ave & Roscoe St,Subscriber,Male,1997.0
21008031,2018-10-02 13:34:31,2018-10-02 13:42:58,3361,507.0,178,State St & 19th St,255.0,Indiana Ave & Roosevelt Rd,Subscriber,Male,1992.0
21008032,2018-10-02 13:34:31,2018-10-02 13:43:18,1170,527.0,476,Kedzie Ave & Leland Ave,469.0,St. Louis Ave & Balmoral Ave,Subscriber,Male,1999.0
21008033,2018-10-02 13:34:37,2018-10-02 13:40:38,2381,361.0,322,Kimbark Ave & 53rd St,423.0,University Ave & 57th St,Subscriber,Male,1998.0
21008034,2018-10-02 13:34:43,2018-10-02 13:48:29,5300,826.0,310,Damen Ave & Charleston St,327.0,Sheffield Ave & Webster Ave,Subscriber,Male,1985.0
21008035,2018-10-02 13:35:05,2018-10-02 13:42:56,2371,471.0,286,Franklin St & Quincy St,133.0,Kingsbury St & Kinzie St,Subscriber,Male,1971.0
21008036,2018-10-02 13:35:11,2018-10-02 14:19:52,5854,"2,681.0",52,Michigan Ave & Lake St,35.0,Streeter Dr & Grand Ave,Customer,,
21008037,2018-10-02 13:35:12,2018-10-02 13:47:30,2566,738.0,241,Morgan St & Polk St,342.0,Wolcott Ave & Polk St,Subscriber,Male,1995.0
21008038,2018-10-02 13:35:15,2018-10-02 13:42:49,3201,454.0,40,LaSalle St & Adams St,96.0,Desplaines St & Randolph St,Subscriber,Male,1987.0
21008039,2018-10-02 13:35:16,2018-10-02 13:39:52,4788,276.0,77,Clinton St & Madison St,133.0,Kingsbury St & Kinzie St,Subscriber,Male,1993.0
21008041,2018-10-02 13:35:28,2018-10-02 13:40:35,3048,307.0,47,State St & Kinzie St,51.0,Clark St & Randolph St,Subscriber,Female,1966.0
21008042,2018-10-02 13:35:38,2018-10-02 14:13:10,6305,"2,252.0",192,Canal St & Adams St,508.0,Central Park Ave & North Ave,Subscriber,Male,1975.0
21008043,2018-10-02 13:35:47,2018-10-02 13:41:22,5513,335.0,110,Dearborn St & Erie St,44.0,State St & Randolph St,Subscriber,Male,1989.0
21008044,2018-10-02 13:36:04,2018-10-02 13:49:42,1144,818.0,479,Drake Ave & Montrose Ave,486.0,Oakley Ave & Irving Park Rd,Subscriber,Male,1981.0
21008045,2018-10-02 13:36:06,2018-10-02 13:46:36,1397,630.0,94,Clark St & Armitage Ave,324.0,Stockton Dr & Wrightwood Ave,Subscriber,Female,1964.0
21008046,2018-10-02 13:36:10,2018-10-02 15:04:36,5538,"5,306.0",90,Millennium Park,211.0,St. Clair St & Erie St,Customer,,
21008047,2018-10-02 13:36:14,2018-10-02 15:04:32,1701,"5,298.0",90,Millennium Park,211.0,St. Clair St & Erie St,Customer,,
21008048,2018-10-02 13:36:15,2018-10-02 13:47:45,4702,690.0,261,Hermitage Ave & Polk St,282.0,Halsted St & Maxwell St,Subscriber,Female,1995.0
21008049,2018-10-02 13:36:15,2018-10-02 13:41:59,6283,344.0,199,Wabash Ave & Grand Ave,81.0,Daley Center Plaza,Subscriber,Male,1984.0
21008050,2018-10-02 13:36:18,2018-10-02 13:52:38,1587,980.0,342,Wolcott Ave & Polk St,374.0,Western Ave & Walton St,Subscriber,Female,1987.0
21008051,2018-10-02 13:36:22,2018-10-02 13:54:19,435,"1,077.0",199,Wabash Ave & Grand Ave,41.0,Federal St & Polk St,Subscriber,Male,1984.0
21008053,2018-10-02 13:36:35,2018-10-02 13:44:44,3357,489.0,237,MLK Jr Dr & 29th St,148.0,State St & 33rd St,Subscriber,Male,1993.0
21008054,2018-10-02 13:36:48,2018-10-02 13:55:30,6051,"1,122.0",143,Sedgwick St & Webster Ave,117.0,Wilton Ave & Belmont Ave,Customer,Male,1992.0
21008055,2018-10-02 13:36:51,2018-10-02 13:38:39,730,108.0,364,Larrabee St & Oak St,359.0,Larrabee St & Division St,Subscriber,Male,1990.0
21008056,2018-10-02 13:37:09,2018-10-02 14:06:09,1155,"1,740.0",97,Field Museum,417.0,Cornell Ave & Hyde Park Blvd,Subscriber,Male,1994.0
21008057,2018-10-02 13:37:12,2018-10-02 14:05:54,1216,"1,722.0",324,Stockton Dr & Wrightwood Ave,143.0,Sedgwick St & Webster Ave,Subscriber,Male,1946.0
21008058,2018-10-02 13:37:33,2018-10-02 13:40:17,1493,164.0,525,Glenwood Ave & Touhy Ave,520.0,Greenview Ave & Jarvis Ave,Subscriber,Male,1954.0
21008059,2018-10-02 13:37:36,2018-10-02 13:48:26,4502,650.0,342,Wolcott Ave & Polk St,80.0,Aberdeen St & Monroe St,Subscriber,Female,1990.0
21008060,2018-10-02 13:37:38,2018-10-02 13:43:55,6115,377.0,237,MLK Jr Dr & 29th St,148.0,State St & 33rd St,Subscriber,Male,1996.0
21008061,2018-10-02 13:37:45,2018-10-02 14:02:36,5112,"1,491.0",469,St. Louis Ave & Balmoral Ave,323.0,Sheridan Rd & Lawrence Ave,Subscriber,Male,1993.0
21008062,2018-10-02 13:37:48,2018-10-02 13:40:42,3851,174.0,100,Orleans St & Merchandise Mart Plaza,51.0,Clark St & Randolph St,Subscriber,Male,1978.0
21008063,2018-10-02 13:37:52,2018-10-02 13:52:47,5858,895.0,342,Wolcott Ave & Polk St,103.0,Clinton St & Polk St (*),Subscriber,Male,1991.0
21008064,2018-10-02 13:38:02,2018-10-02 14:13:49,104,"2,147.0",4,Burnham Harbor,417.0,Cornell Ave & Hyde Park Blvd,Subscriber,Male,1970.0
21008065,2018-10-02 13:38:20,2018-10-02 13:49:05,320,645.0,51,Clark St & Randolph St,346.0,Ada St & Washington Blvd,Subscriber,Male,1962.0
21008066,2018-10-02 13:38:20,2018-10-02 13:44:45,6441,385.0,342,Wolcott Ave & Polk St,434.0,Ogden Ave & Roosevelt Rd,Subscriber,Male,1995.0
21008067,2018-10-02 13:38:22,2018-10-02 14:03:43,333,"1,521.0",229,Southport Ave & Roscoe St,229.0,Southport Ave & Roscoe St,Subscriber,Female,1994.0
21008068,2018-10-02 13:38:29,2018-10-02 13:41:22,2309,173.0,142,McClurg Ct & Erie St,211.0,St. Clair St & Erie St,Subscriber,Male,1965.0
21008069,2018-10-02 13:38:31,2018-10-02 13:48:34,5324,603.0,195,Columbus Dr & Randolph St,174.0,Canal St & Madison St,Subscriber,Male,1953.0
21008070,2018-10-02 13:38:32,2018-10-02 13:50:23,3968,711.0,53,Wells St & Huron St,283.0,LaSalle St & Jackson Blvd,Subscriber,Male,1970.0
21008071,2018-10-02 13:38:36,2018-10-02 13:53:35,854,899.0,88,Racine Ave & Randolph St,210.0,Ashland Ave & Division St,Subscriber,Female,1989.0
21008072,2018-10-02 13:38:42,2018-10-02 14:19:55,6309,"2,473.0",52,Michigan Ave & Lake St,35.0,Streeter Dr & Grand Ave,Customer,Male,1995.0
21008073,2018-10-02 13:39:04,2018-10-02 13:43:56,1334,292.0,143,Sedgwick St & Webster Ave,327.0,Sheffield Ave & Webster Ave,Subscriber,Female,1991.0
21008074,2018-10-02 13:39:14,2018-10-02 13:43:30,2448,256.0,229,Southport Ave & Roscoe St,226.0,Racine Ave & Belmont Ave,Subscriber,Male,1983.0
21008075,2018-10-02 13:39:16,2018-10-02 14:06:10,4397,"1,614.0",268,Lake Shore Dr & North Blvd,228.0,Damen Ave & Melrose Ave,Subscriber,Male,1988.0
21008076,2018-10-02 13:39:16,2018-10-02 13:51:00,4834,704.0,203,Western Ave & 21st St,171.0,May St & Cullerton St,Subscriber,Male,1991.0
21008077,2018-10-02 13:39:20,2018-10-02 13:47:39,3649,499.0,161,Rush St & Superior St,81.0,Daley Center Plaza,Subscriber,Male,1995.0
21008078,2018-10-02 13:39:21,2018-10-02 13:42:39,5736,198.0,67,Sheffield Ave & Fullerton Ave,188.0,Greenview Ave & Fullerton Ave,Subscriber,Male,1967.0
21008079,2018-10-02 13:39:25,2018-10-02 13:48:27,3778,542.0,166,Ashland Ave & Wrightwood Ave,230.0,Lincoln Ave & Roscoe St,Subscriber,Male,1993.0
21008080,2018-10-02 13:39:27,2018-10-02 13:41:25,1827,118.0,52,Michigan Ave & Lake St,52.0,Michigan Ave & Lake St,Customer,,
21008081,2018-10-02 13:39:35,2018-10-02 13:45:00,5449,325.0,91,Clinton St & Washington Blvd,71.0,Morgan St & Lake St,Subscriber,Male,1974.0
21008082,2018-10-02 13:39:39,2018-10-02 14:20:32,4679,"2,453.0",52,Michigan Ave & Lake St,35.0,Streeter Dr & Grand Ave,Customer,,
21008083,2018-10-02 13:39:42,2018-10-02 13:53:41,84,839.0,142,McClurg Ct & Erie St,138.0,Clybourn Ave & Division St,Subscriber,Female,1991.0
21008084,2018-10-02 13:39:48,2018-10-02 13:47:06,5821,438.0,38,Clark St & Lake St,284.0,Michigan Ave & Jackson Blvd,Subscriber,Male,1985.0
21008085,2018-10-02 13:40:01,2018-10-02 14:20:27,2525,"2,426.0",52,Michigan Ave & Lake St,35.0,Streeter Dr & Grand Ave,Customer,,
21008086,2018-10-02 13:40:04,2018-10-02 13:51:21,5490,677.0,67,Sheffield Ave & Fullerton Ave,157.0,Lake Shore Dr & Wellington Ave,Subscriber,Male,1995.0
21008087,2018-10-02 13:40:10,2018-10-02 13:54:10,147,840.0,107,Desplaines St & Jackson Blvd,51.0,Clark St & Randolph St,Subscriber,Male,1964.0
21008088,2018-10-02 13:40:15,2018-10-02 15:49:15,2176,"7,740.0",268,Lake Shore Dr & North Blvd,76.0,Lake Shore Dr & Monroe St,Customer,,
21008089,2018-10-02 13:40:19,2018-10-02 15:49:20,4700,"7,741.0",268,Lake Shore Dr & North Blvd,76.0,Lake Shore Dr & Monroe St,Customer,,
21008090,2018-10-02 13:40:20,2018-10-02 13:50:52,4810,632.0,134,Peoria St & Jackson Blvd,18.0,Wacker Dr & Washington St,Subscriber,Male,1979.0
21008091,2018-10-02 13:40:26,2018-10-02 13:43:43,434,197.0,145,Mies van der Rohe Way & Chestnut St,211.0,St. Clair St & Erie St,Subscriber,Male,1992.0
21008092,2018-10-02 13:40:33,2018-10-02 13:43:38,5060,185.0,520,Greenview Ave & Jarvis Ave,517.0,Clark St & Jarvis Ave,Subscriber,Male,1954.0
21008093,2018-10-02 13:40:41,2018-10-02 13:47:55,1114,434.0,195,Columbus Dr & Randolph St,164.0,Franklin St & Lake St,Subscriber,Male,1990.0
21008094,2018-10-02 13:40:46,2018-10-02 13:53:33,300,767.0,26,McClurg Ct & Illinois St,53.0,Wells St & Huron St,Subscriber,Female,1982.0
21008095,2018-10-02 13:41:03,2018-10-02 14:04:08,893,"1,385.0",507,Humboldt Blvd & Armitage Ave,29.0,Noble St & Milwaukee Ave,Customer,Male,1983.0
21008096,2018-10-02 13:41:09,2018-10-02 14:19:55,2671,"2,326.0",52,Michigan Ave & Lake St,35.0,Streeter Dr & Grand Ave,Customer,,
21008097,2018-10-02 13:41:14,2018-10-02 13:50:04,4983,530.0,129,Blue Island Ave & 18th St,320.0,Loomis St & Lexington St,Subscriber,Male,1973.0
21008098,2018-10-02 13:41:14,2018-10-02 13:52:25,5235,671.0,52,Michigan Ave & Lake St,59.0,Wabash Ave & Roosevelt Rd,Subscriber,Male,1985.0
21008099,2018-10-02 13:41:15,2018-10-02 13:47:06,5626,351.0,52,Michigan Ave & Lake St,98.0,LaSalle St & Washington St,Subscriber,Male,1983.0
21008100,2018-10-02 13:41:19,2018-10-02 13:48:42,6463,443.0,113,Bissell St & Armitage Ave,118.0,Sedgwick St & North Ave,Subscriber,Female,1995.0
21008101,2018-10-02 13:41:20,2018-10-02 13:48:12,2952,412.0,175,Wells St & Polk St,109.0,900 W Harrison St,Subscriber,Male,1985.0
21008102,2018-10-02 13:41:25,2018-10-02 13:59:12,5138,"1,067.0",52,Michigan Ave & Lake St,100.0,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1987.0
21008103,2018-10-02 13:41:31,2018-10-02 14:15:19,4030,"2,028.0",423,University Ave & 57th St,424.0,Museum of Science and Industry,Customer,Female,1965.0
21008104,2018-10-02 13:41:37,2018-10-02 13:46:20,875,283.0,231,Sheridan Rd & Montrose Ave,312.0,Clarendon Ave & Gordon Ter,Subscriber,Male,1958.0
21008105,2018-10-02 13:41:39,2018-10-02 13:51:34,5458,595.0,129,Blue Island Ave & 18th St,241.0,Morgan St & Polk St,Subscriber,Male,1992.0
21008106,2018-10-02 13:41:38,2018-10-02 13:46:15,5350,277.0,449,Clark St & Columbia Ave,447.0,Glenwood Ave & Morse Ave,Subscriber,Female,1973.0
21008107,2018-10-02 13:41:57,2018-10-02 13:49:13,1949,436.0,317,Wood St & Taylor St,274.0,Racine Ave & 15th St,Subscriber,Male,1994.0
21008108,2018-10-02 13:41:57,2018-10-02 13:47:25,3962,328.0,149,Calumet Ave & 33rd St,184.0,State St & 35th St,Subscriber,Male,1996.0
21008110,2018-10-02 13:42:17,2018-10-02 13:53:34,130,677.0,164,Franklin St & Lake St,75.0,Canal St & Jackson Blvd,Subscriber,Male,1989.0
21008111,2018-10-02 13:42:15,2018-10-02 13:52:18,4254,603.0,147,Indiana Ave & 26th St,120.0,Wentworth Ave & Cermak Rd (Temp),Subscriber,Female,1974.0
21008112,2018-10-02 13:42:19,2018-10-02 14:00:23,5064,"1,084.0",315,Elston Ave & Wabansia Ave,60.0,Dayton St & North Ave,Subscriber,Male,1964.0
21008114,2018-10-02 13:42:23,2018-10-02 13:52:29,6445,606.0,219,Damen Ave & Cortland St,113.0,Bissell St & Armitage Ave,Subscriber,Male,1963.0
21008115,2018-10-02 13:42:30,2018-10-02 13:48:09,3233,339.0,199,Wabash Ave & Grand Ave,172.0,Rush St & Cedar St,Subscriber,Male,1963.0
21008116,2018-10-02 13:42:40,2018-10-02 14:14:50,5459,"1,930.0",423,University Ave & 57th St,424.0,Museum of Science and Industry,Customer,Male,1965.0
21008117,2018-10-02 13:42:46,2018-10-02 13:44:42,3346,116.0,41,Federal St & Polk St,394.0,Clark St & 9th St (AMLI),Subscriber,Male,1981.0
21008118,2018-10-02 13:43:01,2018-10-02 13:57:40,2191,879.0,286,Franklin St & Quincy St,211.0,St. Clair St & Erie St,Subscriber,Male,1984.0
21008120,2018-10-02 13:43:30,2018-10-02 13:46:24,5562,174.0,33,State St & Van Buren St,33.0,State St & Van Buren St,Customer,Male,1981.0
21008121,2018-10-02 13:43:33,2018-10-02 14:19:00,4761,"2,127.0",471,Francisco Ave & Foster Ave,239.0,Western Ave & Leland Ave,Customer,,
21008122,2018-10-02 13:43:48,2018-10-02 14:31:08,6131,"2,840.0",51,Clark St & Randolph St,81.0,Daley Center Plaza,Subscriber,Male,1993.0
21008123,2018-10-02 13:43:50,2018-10-02 13:46:47,4476,177.0,174,Canal St & Madison St,198.0,Green St & Madison St,Subscriber,Male,1986.0
21008124,2018-10-02 13:43:55,2018-10-02 13:48:56,1868,301.0,176,Clark St & Elm St,53.0,Wells St & Huron St,Subscriber,Male,1983.0
21008125,2018-10-02 13:43:55,2018-10-02 13:55:36,6334,701.0,631,Malcolm X College,638.0,Clinton St & Jackson Blvd (*),Subscriber,Male,1967.0
21008126,2018-10-02 13:44:07,2018-10-02 13:49:03,4985,296.0,241,Morgan St & Polk St,19.0,Loomis St & Taylor St (*),Subscriber,Male,1992.0
21008127,2018-10-02 13:44:15,2018-10-02 13:54:08,5909,593.0,53,Wells St & Huron St,287.0,Franklin St & Monroe St,Subscriber,Male,1982.0
21008128,2018-10-02 13:44:20,2018-10-02 13:55:27,827,667.0,33,State St & Van Buren St,338.0,Calumet Ave & 18th St,Subscriber,Male,1960.0
21008129,2018-10-02 13:44:24,2018-10-02 13:50:15,797,351.0,323,Sheridan Rd & Lawrence Ave,306.0,Sheridan Rd & Buena Ave,Subscriber,Male,1975.0
21008131,2018-10-02 13:44:25,2018-10-02 13:51:43,5028,438.0,254,Pine Grove Ave & Irving Park Rd,300.0,Broadway & Barry Ave,Subscriber,Female,1989.0
21008132,2018-10-02 13:44:27,2018-10-02 13:57:00,6397,753.0,181,LaSalle St & Illinois St,94.0,Clark St & Armitage Ave,Subscriber,Male,1969.0
21008134,2018-10-02 13:44:57,2018-10-02 13:53:27,5605,510.0,331,Halsted St & Clybourn Ave (*),31.0,Franklin St & Chicago Ave,Customer,Male,1989.0
21008135,2018-10-02 13:45:02,2018-10-02 13:52:32,3239,450.0,59,Wabash Ave & Roosevelt Rd,338.0,Calumet Ave & 18th St,Subscriber,Female,1960.0
21008136,2018-10-02 13:45:17,2018-10-02 13:50:29,187,312.0,133,Kingsbury St & Kinzie St,199.0,Wabash Ave & Grand Ave,Subscriber,Male,1989.0
21008137,2018-10-02 13:45:18,2018-10-02 13:47:24,6030,126.0,46,Wells St & Walton St,182.0,Wells St & Elm St,Subscriber,Female,1988.0
21008138,2018-10-02 13:45:28,2018-10-02 13:53:26,6294,478.0,40,LaSalle St & Adams St,52.0,Michigan Ave & Lake St,Subscriber,Male,1974.0
21008139,2018-10-02 13:45:33,2018-10-02 13:49:45,129,252.0,344,Ravenswood Ave & Lawrence Ave,326.0,Clark St & Leland Ave,Subscriber,Male,1988.0
21008140,2018-10-02 13:45:36,2018-10-02 14:22:34,4363,"2,218.0",158,Milwaukee Ave & Wabansia Ave,16.0,Paulina Ave & North Ave,Subscriber,Male,1992.0
21008141,2018-10-02 13:45:44,2018-10-02 13:49:36,228,232.0,53,Wells St & Huron St,182.0,Wells St & Elm St,Subscriber,Female,1989.0
21008142,2018-10-02 13:45:42,2018-10-02 13:57:55,511,733.0,337,Clark St & Chicago Ave,145.0,Mies van der Rohe Way & Chestnut St,Subscriber,Female,1989.0
21008143,2018-10-02 13:45:52,2018-10-02 14:22:18,6409,"2,186.0",158,Milwaukee Ave & Wabansia Ave,16.0,Paulina Ave & North Ave,Subscriber,Male,1983.0
21008145,2018-10-02 13:46:05,2018-10-02 14:08:34,1671,"1,349.0",344,Ravenswood Ave & Lawrence Ave,258.0,Logan Blvd & Elston Ave,Subscriber,Male,1974.0
21008146,2018-10-02 13:46:05,2018-10-02 13:51:24,2460,319.0,220,Clark St & Drummond Pl,313.0,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1979.0
21008147,2018-10-02 13:46:07,2018-10-02 13:52:00,1321,353.0,240,Sheridan Rd & Irving Park Rd,117.0,Wilton Ave & Belmont Ave,Subscriber,Male,1986.0
21008148,2018-10-02 13:46:27,2018-10-02 13:59:00,6015,753.0,300,Broadway & Barry Ave,165.0,Clark St & Grace St,Customer,Female,1990.0
21008149,2018-10-02 13:46:27,2018-10-02 14:04:48,3513,"1,101.0",32,Racine Ave & Congress Pkwy,40.0,LaSalle St & Adams St,Subscriber,Male,1987.0
21008150,2018-10-02 13:46:40,2018-10-02 13:50:44,4724,244.0,81,Daley Center Plaza,287.0,Franklin St & Monroe St,Subscriber,Male,1980.0
21008152,2018-10-02 13:46:54,2018-10-02 13:50:54,6366,240.0,142,McClurg Ct & Erie St,211.0,St. Clair St & Erie St,Subscriber,Male,1970.0
21008153,2018-10-02 13:46:57,2018-10-02 14:45:26,2216,"3,509.0",126,Clark St & North Ave,240.0,Sheridan Rd & Irving Park Rd,Customer,,
21008154,2018-10-02 13:47:10,2018-10-02 14:45:26,4289,"3,496.0",126,Clark St & North Ave,240.0,Sheridan Rd & Irving Park Rd,Customer,,
21008155,2018-10-02 13:47:14,2018-10-02 13:52:13,6437,299.0,638,Clinton St & Jackson Blvd (*),66.0,Clinton St & Lake St,Subscriber,Male,1988.0
21008156,2018-10-02 13:47:23,2018-10-02 14:00:41,4213,798.0,75,Canal St & Jackson Blvd,59.0,Wabash Ave & Roosevelt Rd,Customer,Male,1998.0
21008157,2018-10-02 13:47:25,2018-10-02 13:56:20,2378,535.0,338,Calumet Ave & 18th St,626.0,Delano Ct & Roosevelt Rd,Subscriber,Male,1948.0
21008158,2018-10-02 13:47:28,2018-10-02 13:56:16,6383,528.0,637,Wood St & Chicago Ave (*),69.0,Damen Ave & Pierce Ave,Subscriber,Male,1982.0
21008160,2018-10-02 13:47:41,2018-10-02 13:59:44,2301,723.0,125,Rush St & Hubbard St,283.0,LaSalle St & Jackson Blvd,Subscriber,Male,1962.0
21008161,2018-10-02 13:47:50,2018-10-02 13:56:42,1179,532.0,76,Lake Shore Dr & Monroe St,283.0,LaSalle St & Jackson Blvd,Subscriber,Male,1980.0
21008163,2018-10-02 13:47:59,2018-10-02 13:59:01,2686,662.0,67,Sheffield Ave & Fullerton Ave,156.0,Clark St & Wellington Ave,Subscriber,Female,1991.0
21008165,2018-10-02 13:48:40,2018-10-02 14:47:59,354,"3,559.0",374,Western Ave & Walton St,61.0,Wood St & Milwaukee Ave,Customer,,
21008166,2018-10-02 13:48:41,2018-10-02 13:56:25,96,464.0,47,State St & Kinzie St,74.0,Kingsbury St & Erie St,Subscriber,Male,1984.0
21008167,2018-10-02 13:48:42,2018-10-02 13:52:57,5923,255.0,174,Canal St & Madison St,66.0,Clinton St & Lake St,Subscriber,Male,1990.0
21008168,2018-10-02 13:48:45,2018-10-02 13:56:48,2756,483.0,419,Lake Park Ave & 53rd St,420.0,Ellis Ave & 55th St,Subscriber,Male,1999.0
21008169,2018-10-02 13:48:46,2018-10-02 13:51:43,3851,177.0,51,Clark St & Randolph St,100.0,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1978.0
21008170,2018-10-02 13:48:48,2018-10-02 14:19:52,3997,"1,864.0",52,Michigan Ave & Lake St,35.0,Streeter Dr & Grand Ave,Customer,,
21008171,2018-10-02 13:48:50,2018-10-02 13:55:16,3194,386.0,322,Kimbark Ave & 53rd St,423.0,University Ave & 57th St,Subscriber,Male,1996.0
21008172,2018-10-02 13:48:54,2018-10-02 14:48:00,1254,"3,546.0",374,Western Ave & Walton St,61.0,Wood St & Milwaukee Ave,Customer,,
21008173,2018-10-02 13:48:55,2018-10-02 13:50:51,1734,116.0,108,Halsted St & Polk St,109.0,900 W Harrison St,Subscriber,Male,1987.0
21008174,2018-10-02 13:49:00,2018-10-02 13:54:49,4638,349.0,637,Wood St & Chicago Ave (*),210.0,Ashland Ave & Division St,Subscriber,Male,1966.0
21008175,2018-10-02 13:49:05,2018-10-02 13:53:19,6193,254.0,635,Fairbanks St & Superior St (*),199.0,Wabash Ave & Grand Ave,Subscriber,Male,1984.0
21008176,2018-10-02 13:49:12,2018-10-02 14:00:53,3703,701.0,142,McClurg Ct & Erie St,52.0,Michigan Ave & Lake St,Subscriber,Female,1981.0
21008177,2018-10-02 13:49:27,2018-10-02 14:02:36,2894,789.0,87,Racine Ave & Fullerton Ave,69.0,Damen Ave & Pierce Ave,Subscriber,Male,1990.0
21008178,2018-10-02 13:49:39,2018-10-02 13:59:27,835,588.0,208,Ashland Ave & 21st St,241.0,Morgan St & Polk St,Subscriber,Male,1988.0
21008179,2018-10-02 13:49:40,2018-10-02 14:51:54,199,"3,734.0",212,Wells St & Hubbard St,85.0,Michigan Ave & Oak St,Customer,Female,1971.0
21008180,2018-10-02 13:49:42,2018-10-02 14:22:03,660,"1,941.0",324,Stockton Dr & Wrightwood Ave,231.0,Sheridan Rd & Montrose Ave,Subscriber,Female,1964.0
21008181,2018-10-02 13:49:44,2018-10-02 14:54:44,738,"3,900.0",203,Western Ave & 21st St,533.0,Central Park Blvd & 5th Ave,Subscriber,Male,1993.0
21008182,2018-10-02 13:49:43,2018-10-02 14:02:52,2547,789.0,119,Ashland Ave & Lake St (Temp),215.0,Damen Ave & Madison St,Customer,,
21008183,2018-10-02 13:49:50,2018-10-02 14:42:41,759,"3,171.0",33,State St & Van Buren St,53.0,Wells St & Huron St,Customer,Male,1981.0
21008184,2018-10-02 13:49:50,2018-10-02 14:02:44,5076,774.0,119,Ashland Ave & Lake St (Temp),215.0,Damen Ave & Madison St,Customer,,
21008185,2018-10-02 13:50:04,2018-10-02 13:51:28,127,84.0,349,Halsted St & Wrightwood Ave,127.0,Lincoln Ave & Fullerton Ave,Subscriber,Male,1991.0
21008186,2018-10-02 13:50:04,2018-10-02 13:52:25,6006,141.0,283,LaSalle St & Jackson Blvd,287.0,Franklin St & Monroe St,Subscriber,Male,1961.0
21008187,2018-10-02 13:50:19,2018-10-02 13:54:54,5392,275.0,172,Rush St & Cedar St,173.0,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1960.0
21008188,2018-10-02 13:50:32,2018-10-02 14:19:30,2872,"1,738.0",85,Michigan Ave & Oak St,334.0,Lake Shore Dr & Belmont Ave,Customer,Male,1998.0
21008189,2018-10-02 13:50:32,2018-10-02 13:56:14,2300,342.0,71,Morgan St & Lake St,112.0,Green St & Randolph St,Subscriber,Female,2000.0
